# This is a NO-USE pre-TEA atmosphere file.
# TEA accepts a file in this format to produce 
# abundances as a function of pressure and temperature.

1, 2, 3, 4, 5, 6, 7, 8, 9, 0

# FILLER STUFF HERE

#FINDSPEC
H_g H2_ref H2O_l-g N_g NH_g NO_g N2_ref O_g OH_g O2_ref

#FINDTEA
    Radius   Pressure    Temp          H         He          C          N          O         Si         Fe 
 29000.000 1.0000e+00  100.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 28000.000 1.0000e+00  200.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 27000.000 1.0000e+00  300.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 26000.000 1.0000e+00  400.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 25000.000 1.0000e+00  500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 24000.000 1.0000e+00  600.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 23000.000 1.0000e+00  700.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 22000.000 1.0000e+00  800.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 21000.000 1.0000e+00  900.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 20000.000 1.0000e+00 1000.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 19000.000 1.0000e+00 1100.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 18000.000 1.0000e+00 1200.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 17000.000 1.0000e+00 1300.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 16000.000 1.0000e+00 1400.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 15000.000 1.0000e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 14000.000 1.0000e+00 1600.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 13000.000 1.0000e+00 1700.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 12000.000 1.0000e+00 1800.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 11000.000 1.0000e+00 1900.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 10000.000 1.0000e+00 2000.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  9000.000 1.0000e+00 2100.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  8000.000 1.0000e+00 2200.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  7000.000 1.0000e+00 2300.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  6000.000 1.0000e+00 2400.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  5000.000 1.0000e+00 2500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  4000.000 1.0000e+00 2600.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  3000.000 1.0000e+00 2700.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  2000.000 1.0000e+00 2800.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  1000.000 1.0000e+00 2900.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
     0.000 1.0000e+00 3000.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
